Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
4131443174,"Sep 30, 2020, 6:36:03 AM",☁️ 2020-09-30 08:36:00,Ride,"Duże zachmurzenie, 15°C, Odczuwalna temperatura 15°C, Wilgotność 86%, Wiatr 3m/s z PłnW - ",1300,1.78,,,false,,Uniwersalny,activities/4420656146.gpx.gz,,18.0,1300.0,645.0,1785.5,4.8,2.768,6.8,6.8,22.9,26.6,4.4,0.0,,,,,,,,45.0,33.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,591.1,,,,,,,,,,,,,,,,,,,,,""
4128217438,"Sep 29, 2020, 9:35:26 AM",⛅ Wtorek wt,Ride,"Średnie zachmurzenie, 15°C, Odczuwalna temperatura 15°C, Wilgotność 75%, Wiatr 4m/s z WPłnW - Klimat.app",18156,43.69,,,false,,Uniwersalny,activities/4417237303.gpx.gz,,18.0,18156.0,12190.0,43694.1,22.5,3.584,139.4,132.1,4.6,46.2,9.6,0.0,,,,,,,,64.0,872.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,7144.4,,,,,,,,,,,,,,,,,,,,,""
4123675703,"Sep 28, 2020, 9:35:05 AM",☀️ Włazy wt,Ride,"Bezchmurnie, 14°C, Odczuwalna temperatura 14°C, Wilgotność 74%, Wiatr 5m/s z Płd - Klimat.app",15761,45.53,,,false,,Uniwersalny,activities/4412403693.gpx.gz,,18.0,15761.0,11595.0,45530.9,15.5,3.927,130.5,126.3,0.6,38.7,15.2,0.0,,,,,,,,71.0,913.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,9444.6,,,,,,,,,,,,,,,,,,,,,""
4122556623,"Sep 28, 2020, 6:51:48 AM",⛅ 2020-09-28 08:51:48,Ride,"Niewielkie zachmurzenie, 11°C, Odczuwalna temperatura 11°C, Wilgotność 86%, Wiatr 5m/s z PłdPłdZ - ",2527,4.21,,,false,,Uniwersalny,activities/4411209688.gpx.gz,,18.0,2527.0,1688.0,4211.2,7.1,2.495,15.8,15.8,17.9,26.9,4.5,0.0,,,,,,,,44.0,82.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,585.3,,,,,,,,,,,,,,,,,,,,,""
4119040035,"Sep 27, 2020, 12:19:59 PM",☁️ 2020-09-27 14:19:58,Ride,"Duże zachmurzenie, 20°C, Odczuwalna temperatura 20°C, Wilgotność 70%, Wiatr 7m/s z W - ",593,2.10,,,false,,Uniwersalny,activities/4407458257.gpx.gz,,18.0,593.0,549.0,2105.5,5.5,3.835,0.0,0.0,23.0,50.8,4.9,-1.2,,,,,,,,51.0,31.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,152.8,,,,,,,,,,,,,,,,,,,,,""
4118667720,"Sep 27, 2020, 11:14:35 AM",☁️ 2020-09-27 13:14:34,Ride,"Duże zachmurzenie, 20°C, Odczuwalna temperatura 20°C, Wilgotność 74%, Wiatr 8m/s z W - Klimat.app",389,1.53,,,false,,Uniwersalny,activities/4407065651.gpx.gz,,18.0,389.0,389.0,1532.7,7.0,3.94,31.3,11.4,28.0,51.6,13.3,1.3,,,,,,,,121.0,52.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,145.5,,,,,,,,,,,,,,,,,,,,,""
4118628974,"Sep 27, 2020, 10:30:05 AM",☁️ Fajny szybki kurs wt,Ride,"Duże zachmurzenie, 19°C, Odczuwalna temperatura 19°C, Wilgotność 76%, Wiatr 8m/s z W - Klimat.app",2645,8.25,,,false,,Uniwersalny,activities/4407025257.gpx.gz,,18.0,2645.0,1991.0,8257.1,22.5,4.147,47.1,42.3,13.6,57.2,10.8,0.1,,,,,,,,83.0,185.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,2316.3,,,,,,,,,,,,,,,,,,,,,""
4110793006,"Sep 25, 2020, 4:17:10 PM",☁️ 2020-09-25 18:17:10,Ride,"Duże zachmurzenie, 21°C, Odczuwalna temperatura 21°C, Wilgotność 71%, Wiatr 6m/s z PłdPłdW - ",873,4.69,,,false,,Uniwersalny,activities/4398690132.gpx.gz,,18.0,873.0,873.0,4692.8,8.7,5.375,17.1,17.1,9.5,25.3,3.4,0.3,,,,,,,,123.0,119.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,2020.7,,,,,,,,,,,,,,,,,,,,,""
4110727747,"Sep 25, 2020, 1:50:24 PM",⛅ W girach moc to kręciłem wt,Ride,"Średnie zachmurzenie, 24°C, Odczuwalna temperatura 24°C, Wilgotność 59%, Wiatr 8m/s z PłdW - Klimat.app",8630,24.75,,,false,,Uniwersalny,activities/4398620160.gpx.gz,,18.0,8630.0,6401.0,24751.0,11.1,3.867,56.2,73.5,3.5,26.1,6.1,-0.1,,,,,,,,67.0,475.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,3108.5,,,,,,,,,,,,,,,,,,,,,""
4110118389,"Sep 25, 2020, 8:59:21 AM","⛅ Coś się w gpx skopało, trudno wt",Ride,"Niewielkie zachmurzenie, 20°C, Odczuwalna temperatura 20°C, Wilgotność 74%, Wiatr 5m/s z PłdW - ",15535,26.44,,,false,,Uniwersalny,activities/4397971877.gpx.gz,,18.0,15535.0,7150.0,26446.3,8.1,3.699,67.9,67.9,2.0,29.3,6.3,0.0,,,,,,,,58.0,464.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,4058.4,,,,,,,,,,,,,,,,,,,,,""
4108972561,"Sep 25, 2020, 5:25:17 AM",⛅ 2020-09-25 07:25:16,Ride,"Średnie zachmurzenie, 15°C, Odczuwalna temperatura 15°C, Wilgotność 86%, Wiatr 3m/s z WPłdW - ",1356,1.81,,,false,,Uniwersalny,activities/4396733463.gpx.gz,,18.0,1356.0,719.0,1810.2,5.5,2.518,2.9,2.9,23.6,26.9,3.5,0.0,,,,,,,,38.0,31.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,973.4,,,,,,,,,,,,,,,,,,,,,""
4105918230,"Sep 24, 2020, 10:46:06 AM",⛅ 2020-09-24 12:46:05wt,Ride,"Niewielkie zachmurzenie, 24°C, Odczuwalna temperatura 24°C, Wilgotność 60%, Wiatr 5m/s z PłdPłdZ - ",8748,10.77,,,false,,Uniwersalny,activities/4393506125.gpx.gz,,18.0,8748.0,2829.0,10777.6,7.6,3.81,25.8,25.8,6.9,25.7,5.5,0.1,,,,,,,,65.0,206.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,1810.9,,,,,,,,,,,,,,,,,,,,,""
4105243797,"Sep 24, 2020, 8:45:04 AM",⛅ 2020-09-24 10:44:30 wt,Ride,"Średnie zachmurzenie, 21°C, Odczuwalna temperatura 21°C, Wilgotność 73%, Wiatr 5m/s z Płd - ",5371,8.30,,,false,,Uniwersalny,activities/4392793677.gpx.gz,,18.0,5371.0,2713.0,8308.7,6.6,3.063,19.9,19.9,12.7,25.7,5.1,-0.1,,,,,,,,46.0,140.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,3050.4,,,,,,,,,,,,,,,,,,,,,""
4101512231,"Sep 23, 2020, 1:36:35 PM",⛅ Powrót z pracy,Ride,"Niewielkie zachmurzenie, 25°C, Odczuwalna temperatura 25°C, Wilgotność 50%, Wiatr 4m/s z Płd - ",735,1.91,,,false,,Uniwersalny,activities/4388862876.gpx.gz,,18.0,735.0,581.0,1916.4,7.7,3.298,13.9,13.9,11.1,25.4,3.5,0.7,,,,,,,,74.0,48.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,608.2,,,,,,,,,,,,,,,,,,,,,""
4101465936,"Sep 23, 2020, 8:50:04 AM",☀️  Najlepiej od tygodnia wt,Ride,"Bezchmurnie, 21°C, Odczuwalna temperatura 21°C, Wilgotność 64%, Wiatr 4m/s z Płd - Klimat.app",17138,33.44,,,false,,Uniwersalny,activities/4388813830.gpx.gz,,18.0,17138.0,8957.0,33444.3,14.5,3.734,70.9,80.9,7.4,33.6,7.9,0.0,,,,,,,,64.0,634.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,4092.8,,,,,,,,,,,,,,,,,,,,,""
4100123772,"Sep 23, 2020, 5:46:53 AM",☀️ 2020-09-23 07:46:53,Ride,"Bezchmurnie, 15°C, Odczuwalna temperatura 15°C, Wilgotność 82%, Wiatr 4m/s z PłdPłdZ - ",1155,1.69,,,false,,Uniwersalny,activities/4387391296.gpx.gz,,18.0,1155.0,599.0,1693.2,7.4,2.827,2.3,2.3,24.1,26.9,3.3,-0.1,,,,,,,,45.0,30.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,584.1,,,,,,,,,,,,,,,,,,,,,""
4096877017,"Sep 22, 2020, 2:21:06 PM",⛅ 2020-09-22 16:21:05,Ride,"Niewielkie zachmurzenie, 25°C, Odczuwalna temperatura 25°C, Wilgotność 46%, Wiatr 3m/s z Płd - ",559,1.85,,,false,,Uniwersalny,activities/4383994303.gpx.gz,,18.0,559.0,491.0,1856.7,9.4,3.781,7.3,7.3,22.7,51.0,7.7,-1.4,,,,,,,,47.0,26.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,412.4,,,,,,,,,,,,,,,,,,,,,""
4096668130,"Sep 22, 2020, 9:32:22 AM",☁️ 2020-09-22 11:32:21 wt,Ride,"Duże zachmurzenie, 20°C, Odczuwalna temperatura 20°C, Wilgotność 62%, Wiatr 4m/s z Płd - ",14609,42.99,,,false,,Uniwersalny,activities/4383774614.gpx.gz,,18.0,14609.0,11655.0,42989.3,11.2,3.688,169.8,169.8,3.1,55.7,12.9,0.1,,,,,,,,68.0,885.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,15744.4,,,,,,,,,,,,,,,,,,,,,""
4095339207,"Sep 22, 2020, 6:25:46 AM",⛅ 2020-09-22 08:24:53,Ride,"Średnie zachmurzenie, 13°C, Odczuwalna temperatura 13°C, Wilgotność 82%, Wiatr 3m/s z PłdPłdZ - ",1282,2.39,,,false,,Uniwersalny,activities/4382363268.gpx.gz,,18.0,1282.0,787.0,2394.8,12.4,3.043,3.1,3.1,22.2,25.5,4.1,0.0,,,,,,,,51.0,45.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,1541.0,,,,,,,,,,,,,,,,,,,,,""
4092070049,"Sep 21, 2020, 1:29:40 PM",☀️ 2020-09-21 15:29:39 wt,Ride,"Bezchmurnie, 22°C, Odczuwalna temperatura 22°C, Wilgotność 47%, Wiatr 3m/s z Płd - ",939,2.41,,,false,,Uniwersalny,activities/4378941214.gpx.gz,,18.0,939.0,729.0,2411.7,4.8,3.308,10.0,10.0,15.5,25.8,3.4,0.4,,,,,,,,62.0,50.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,271.6,,,,,,,,,,,,,,,,,,,,,""
4091970660,"Sep 21, 2020, 12:56:35 PM",☀️ 2020-09-21 14:56:34 wt,Ride,"Bezchmurnie, 22°C, Odczuwalna temperatura 22°C, Wilgotność 47%, Wiatr 3m/s z Płd - Klimat.app",1148,2.53,,,false,,Uniwersalny,activities/4378835770.gpx.gz,,18.0,1148.0,860.0,2535.1,5.7,2.948,5.8,1.0,12.5,18.5,4.2,0.2,,,,,,,,50.0,48.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,264.5,,,,,,,,,,,,,,,,,,,,,""
4091882348,"Sep 21, 2020, 12:07:15 PM",☀️ 2020-09-21 14:07:14 wt,Ride,"Bezchmurnie, 21°C, Odczuwalna temperatura 21°C, Wilgotność 47%, Wiatr 3m/s z Płd - Klimat.app",2601,5.90,,,false,,Uniwersalny,activities/4378741809.gpx.gz,,18.0,2601.0,1856.0,5900.3,9.8,3.179,18.7,27.3,4.6,26.1,6.6,-0.1,,,,,,,,57.0,117.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,1352.2,,,,,,,,,,,,,,,,,,,,,""
4091710367,"Sep 21, 2020, 11:29:49 AM",☀️ 2020-09-21 13:29:48 wt,Ride,"Bezchmurnie, 20°C, Odczuwalna temperatura 20°C, Wilgotność 49%, Wiatr 3m/s z Płd - Klimat.app",1967,4.42,,,false,,Uniwersalny,activities/4378559393.gpx.gz,,18.0,1967.0,1184.0,4420.5,6.6,3.734,25.4,23.4,19.1,45.1,9.8,0.0,,,,,,,,71.0,93.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,1944.4,,,,,,,,,,,,,,,,,,,,,""
4091546943,"Sep 21, 2020, 9:33:30 AM",☀️ 2020-09-21 11:33:30 wt,Ride,"Bezchmurnie, 18°C, Odczuwalna temperatura 18°C, Wilgotność 56%, Wiatr 2m/s z Płd - Klimat.app",6204,11.31,,,false,,Uniwersalny,activities/4378387279.gpx.gz,,18.0,6204.0,3082.0,11313.5,7.5,3.671,14.8,20.0,13.7,26.0,3.0,0.0,,,,,,,,62.0,213.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,4479.7,,,,,,,,,,,,,,,,,,,,,""
4087348414,"Sep 20, 2020, 10:19:14 AM",⛅ Niedzielne kręcenie za 59 zł wt,Ride,"Średnie zachmurzenie, 18°C, Odczuwalna temperatura 18°C, Wilgotność 69%, Wiatr 3m/s z PłdPłdW - 
---
i pkt",10102,27.80,,,false,,Uniwersalny,activities/4373882306.gpx.gz,,18.0,10102.0,7576.0,27800.9,13.1,3.67,59.8,59.8,1.1,26.1,7.0,0.0,,,,,,,,65.0,547.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,4310.8,,,,,,,,,,,,,,,,,,,,,""
4083305339,"Sep 19, 2020, 4:05:43 PM",⛅ 2020-09-19 18:03:27 wt,Ride,"Średnie zachmurzenie, 17°C, Odczuwalna temperatura 17°C, Wilgotność 75%, Wiatr 3m/s z PłnPłnW - Klimat.app",2837,9.52,,,false,,Uniwersalny,activities/4369588485.gpx.gz,,18.0,2837.0,2374.0,9522.8,16.4,4.011,20.4,20.6,2.8,25.6,3.6,0.0,,,,,,,,74.0,197.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,2597.7,,,,,,,,,,,,,,,,,,,,,""
4081259445,"Sep 19, 2020, 10:17:11 AM",☀️ 2020-09-19 12:17:05,Ride,"Bezchmurnie, 18°C, Odczuwalna temperatura 18°C, Wilgotność 66%, Wiatr 2m/s z PłnZ - ",1377,2.94,,,false,,Uniwersalny,activities/4367445841.gpx.gz,,18.0,1377.0,1074.0,2940.7,11.0,2.738,12.9,12.9,17.4,26.6,5.3,0.0,,,,,,,,51.0,61.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,753.7,,,,,,,,,,,,,,,,,,,,,""
4081118945,"Sep 19, 2020, 9:18:08 AM",☀️ 2020-09-19 11:18:07,Ride,"Bezchmurnie, 17°C, Odczuwalna temperatura 17°C, Wilgotność 70%, Wiatr 3m/s z ZPłnZ - ",3271,7.72,,,false,,Uniwersalny,activities/4367298229.gpx.gz,,18.0,3271.0,1985.0,7721.7,6.1,3.89,14.8,14.8,19.2,29.8,5.9,0.0,,,,,,,,64.0,143.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,1736.4,,,,,,,,,,,,,,,,,,,,,""
4077585277,"Sep 18, 2020, 12:40:35 PM",⛅ 2020-09-18 14:37:04 wt,Ride,"Niewielkie zachmurzenie, 19°C, Odczuwalna temperatura 19°C, Wilgotność 46%, Wiatr 4m/s z PłnZ - Klimat.app",4352,9.24,,,false,,Uniwersalny,activities/4363554825.gpx.gz,,18.0,4352.0,2900.0,9240.6,8.2,3.186,18.4,18.5,12.8,26.0,3.2,0.0,,,,,,,,55.0,178.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,3966.4,,,,,,,,,,,,,,,,,,,,,""
4076549431,"Sep 18, 2020, 8:01:16 AM",⛅ 2020-09-18 10:01:18,Ride,"Średnie zachmurzenie, 14°C, Odczuwalna temperatura 14°C, Wilgotność 67%, Wiatr 4m/s z PłnZ - ",2545,5.04,,,false,,Uniwersalny,activities/4362457161.gpx.gz,,18.0,2545.0,1805.0,5042.9,7.1,2.794,4.7,4.7,18.9,25.7,4.8,0.0,,,,,,,,45.0,91.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,2413.3,,,,,,,,,,,,,,,,,,,,,""
4074167934,"Sep 17, 2020, 5:45:39 PM",☁️ Kryptonim spodniobuty,Ride,"Niewielkie zachmurzenie, 11°C, Odczuwalna temperatura 11°C, Wilgotność 66%, Wiatr 5m/s z PłnZ - ",543,2.09,,,false,,Uniwersalny,activities/4359938860.gpx.gz,,18.0,543.0,481.0,2097.5,6.6,4.361,3.9,3.9,21.5,76.6,17.4,-2.4,,,,,,,,23.0,12.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,160.2,,,,,,,,,,,,,,,,,,,,,""
4073909569,"Sep 17, 2020, 4:17:48 PM","⛅ 4,5 km pracy a potem już nie wt",Ride,"Niewielkie zachmurzenie, 13°C, Odczuwalna temperatura 13°C, Wilgotność 64%, Wiatr 6m/s z PłnPłnZ - Klimat.app",3220,8.89,,,false,,Uniwersalny,activities/4359670207.gpx.gz,,18.0,3220.0,2470.0,8898.1,9.6,3.602,47.6,27.2,4.4,50.8,19.8,0.2,,,,,,,,72.0,198.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,2186.4,,,,,,,,,,,,,,,,,,,,,""
4072821231,"Sep 17, 2020, 9:33:18 AM",⛅ Książkę czytałem wt,Ride,"Średnie zachmurzenie, 14°C, Odczuwalna temperatura 14°C, Wilgotność 67%, Wiatr 8m/s z PłnPłnZ - ",11374,24.02,,,false,,Uniwersalny,activities/4358523124.gpx.gz,,18.0,11374.0,7029.0,24022.7,10.3,3.418,55.6,55.6,5.1,36.0,31.8,0.0,,,,,,,,61.0,475.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,4141.3,,,,,,,,,,,,,,,,,,,,,""
4071572069,"Sep 17, 2020, 5:41:40 AM",☁️ 2020-09-17 07:41:40,Ride,"Duże zachmurzenie, 12°C, Odczuwalna temperatura 12°C, Wilgotność 76%, Wiatr 7m/s z Płn - ",1228,1.69,,,false,,Uniwersalny,activities/4357199251.gpx.gz,,18.0,1228.0,678.0,1693.2,5.6,2.497,0.0,0.0,23.3,25.7,13.0,0.1,,,,,,,,40.0,30.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,978.6,,,,,,,,,,,,,,,,,,,,,""
4068926779,"Sep 16, 2020, 4:16:04 PM",☁️ 2020-09-16 18:16:03,Ride,"Duże zachmurzenie, 23°C, Odczuwalna temperatura 23°C, Wilgotność 65%, Wiatr 5m/s z ZPłnZ - ",544,0.74,,,false,,Uniwersalny,activities/4354425225.gpx.gz,,18.0,544.0,238.0,743.1,4.8,3.122,5.4,5.4,19.6,25.3,16.2,0.6,,,,,,,,63.0,17.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,283.3,,,,,,,,,,,,,,,,,,,,,""
4068492739,"Sep 16, 2020, 2:18:49 PM",☁️ 2020-09-16 16:18:47,Ride,"Duże zachmurzenie, 25°C, Odczuwalna temperatura 25°C, Wilgotność 61%, Wiatr 4m/s z Płn - Klimat.app",1270,3.76,,,false,,Uniwersalny,activities/4353966363.gpx.gz,,18.0,1270.0,1043.0,3764.9,5.6,3.61,0.0,56.5,-3.1,53.4,0.9,-1.5,,,,,,,,38.0,44.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,3186.5,,,,,,,,,,,,,,,,,,,,,""
4068062072,"Sep 16, 2020, 9:28:32 AM",⛅ Potworne nic wt,Ride,"Niewielkie zachmurzenie, 25°C, Odczuwalna temperatura 25°C, Wilgotność 64%, Wiatr 4m/s z PłdZ - Klimat.app",11952,16.77,,,false,,Uniwersalny,activities/4353510834.gpx.gz,,18.0,11952.0,4397.0,16776.2,10.2,3.815,55.4,81.5,3.6,51.4,39.6,-0.2,,,,,,,,66.0,321.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,3636.0,,,,,,,,,,,,,,,,,,,,,""
4063077603,"Sep 15, 2020, 9:33:06 AM",⛅ 2020-09-15 11:33:05 wt,Ride,"Średnie zachmurzenie, 25°C, Odczuwalna temperatura 25°C, Wilgotność 67%, Wiatr 4m/s z PłdPłdZ - Klimat.app",12678,11.86,,,false,,Uniwersalny,activities/4348266510.gpx.gz,,18.0,12678.0,3459.0,11859.6,7.8,3.429,23.5,22.9,10.0,25.4,44.5,0.0,,,,,,,,56.0,215.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,1682.9,,,,,,,,,,,,,,,,,,,,,""
4058452329,"Sep 14, 2020, 9:33:25 AM",⛅ 2020-09-14 11:33:26 wt,Ride,"niby beznadziejnie, ale pod koniec ruszyło i z 18 zł/h zrobiło się 24,6 zł/h (też dzięki napiwkowi 8 zł).

A tak to jeszcze mnie wkurza bo mi nie naliczyło 50 pkt za dojazd do pracy (Kręć km dla Gdańska) już pytam na fb o co biega",15205,20.02,,,false,,Uniwersalny,activities/4343394755.gpx.gz,,18.0,15205.0,5923.0,20026.6,11.2,3.381,50.2,60.8,12.5,26.3,44.1,-0.1,,,,,,,,58.0,385.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,7078.0,,,,,,,,,,,,,,,,,,,,,""
4057336715,"Sep 14, 2020, 7:17:10 AM",☀️ 2020-09-14 09:17:11,Ride,"Bezchmurnie, 17°C, Odczuwalna temperatura 18°C, Wilgotność 90%, Wiatr 5m/s z ZPłdZ - ",2894,8.56,,,false,,Uniwersalny,activities/4342207613.gpx.gz,,18.0,2894.0,2540.0,8560.8,7.4,3.37,35.5,35.6,18.6,50.9,45.3,0.0,,,,,,,,65.0,185.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,2119.2,,,,,,,,,,,,,,,,,,,,,""
4044094385,"Sep 11, 2020, 10:00:47 AM",⛅ 2020-09-11 11:58:12wt,Ride,"Średnie zachmurzenie, 17°C, Odczuwalna temperatura 17°C, Wilgotność 57%, Wiatr 4m/s z ZPłdZ - ",16090,37.21,,,false,,Uniwersalny,activities/4328191355.gpx.gz,,18.0,16090.0,10960.0,37211.9,10.7,3.395,123.2,123.6,7.4,58.9,15.4,0.1,,,,,,,,62.0,753.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,5328.7,,,,,,,,,,,,,,,,,,,,,""
4039530099,"Sep 10, 2020, 1:49:28 PM",⛅ Powrót,Ride,"Niewielkie zachmurzenie, 18°C, Odczuwalna temperatura 18°C, Wilgotność 54%, Wiatr 7m/s z ZPłnZ - 
---
mevo było łatwiej...",2308,8.22,,,false,,Uniwersalny,activities/4323359736.gpx.gz,,18.0,2308.0,2043.0,8226.0,6.9,4.026,25.9,25.9,5.5,25.4,18.9,0.2,,,,,,,,73.0,167.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,4826.7,,,,,,,,,,,,,,,,,,,,,""
4038192248,"Sep 10, 2020, 7:22:21 AM",⛅ Do innej pracy,Ride,"Niewielkie zachmurzenie, 15°C, Odczuwalna temperatura 15°C, Wilgotność 68%, Wiatr 8m/s z ZPłnZ - 
---
ciężko się jedzie z plexakiem",2215,8.93,,,false,,Uniwersalny,activities/4321936899.gpx.gz,,18.0,2215.0,1932.0,8934.1,8.9,4.624,11.0,11.0,6.0,25.7,43.8,-0.2,,,,,,,,78.0,168.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,3884.3,,,,,,,,,,,,,,,,,,,,,""
4033731800,"Sep 9, 2020, 9:18:40 AM",☁️ Cywilnie,Ride,"Duże zachmurzenie, 18°C, Odczuwalna temperatura 18°C, Wilgotność 73%, Wiatr 6m/s z ZPłdZ - Klimat.app",1868,5.27,,,false,,Uniwersalny,activities/4317241405.gpx.gz,,18.0,1868.0,1868.0,5270.6,4.7,2.822,114.5,108.4,42.3,133.2,43.2,0.1,,,,,,,,82.0,170.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,4848.4,,,,,,,,,,,,,,,,,,,,,""
